date,open,close,label,,
24/04/2021 21:00,2293.62,2286.08,-1,,
24/04/2021 20:00,2269.23,2293.48,1,,
24/04/2021 19:00,2263.29,2269.71,1,,
24/04/2021 18:00,2248.67,2263.3,1,,
24/04/2021 17:00,2235.5,2248.66,1,,
24/04/2021 16:00,2250.6,2235.22,-1,,
24/04/2021 15:00,2196.72,2250.6,1,,
24/04/2021 14:00,2214.79,2196.83,-1,,
24/04/2021 13:00,2226.4,2215.19,-1,,
24/04/2021 12:00,2179.26,2226.74,1,,
24/04/2021 11:00,2187.42,2179.43,-1,,
24/04/2021 10:00,2250.69,2187.13,-1,,
24/04/2021 9:00,2274.08,2250.68,-1,,
24/04/2021 8:00,2273.22,2275.1,1,,
24/04/2021 7:00,2278.35,2273.34,-1,,
24/04/2021 6:00,2316.83,2278.36,-1,,
24/04/2021 5:00,2309.22,2316.83,1,,
24/04/2021 4:00,2296.81,2309.16,1,,
24/04/2021 3:00,2285.97,2296.81,1,,
24/04/2021 2:00,2263.99,2285.97,1,,
24/04/2021 1:00,2264.44,2264.24,-1,,
24/04/2021 0:00,2367.39,2264.51,-1,,
23/04/2021 23:00,2316.52,2367.39,1,,
23/04/2021 22:00,2306.08,2316.47,1,,
23/04/2021 21:00,2319.89,2306.07,-1,,
23/04/2021 20:00,2363.9,2320.13,-1,,
23/04/2021 19:00,2345.68,2363.92,1,,
23/04/2021 18:00,2291.11,2345.68,1,,
23/04/2021 17:00,2326.29,2291.11,-1,,
23/04/2021 16:00,2333.69,2326.32,-1,,
23/04/2021 15:00,2296.52,2333.84,1,,
23/04/2021 14:00,2235.33,2296.52,1,,
23/04/2021 13:00,2244.09,2235.33,-1,,
23/04/2021 12:00,2295.04,2244.22,-1,,
23/04/2021 11:00,2276.94,2295.03,1,,
23/04/2021 10:00,2198.3,2276.47,1,,
23/04/2021 9:00,2218.11,2198.31,-1,,
23/04/2021 8:00,2132.22,2218.09,1,,
23/04/2021 7:00,2210.43,2132.45,-1,,
23/04/2021 6:00,2228.44,2210.42,-1,,
23/04/2021 5:00,2207.11,2228.45,1,,
23/04/2021 4:00,2282.74,2207.21,-1,,
23/04/2021 3:00,2250.58,2282.74,1,,
23/04/2021 2:00,2321.81,2250.58,-1,,
23/04/2021 1:00,2373.86,2325.82,-1,,
23/04/2021 0:00,2397.94,2373.86,-1,,
22/04/2021 23:00,2404.2,2397.94,-1,,
22/04/2021 22:00,2415.32,2404.2,-1,,
22/04/2021 21:00,2400.47,2415.28,1,,
22/04/2021 20:00,2535.56,2400.73,-1,,
22/04/2021 19:00,2539.8,2535.54,-1,,
22/04/2021 18:00,2526.18,2539.82,1,,
22/04/2021 17:00,2612.25,2526.46,-1,,
22/04/2021 16:00,2610.76,2612.25,1,,
22/04/2021 15:00,2601.22,2610.58,1,,
22/04/2021 14:00,2541.92,2600.91,1,,
22/04/2021 13:00,2550.57,2541.63,-1,,
22/04/2021 12:00,2544.37,2550.56,1,,
22/04/2021 11:00,2512.09,2544.7,1,,
22/04/2021 10:00,2493.96,2512.09,1,,
22/04/2021 9:00,2453.42,2493.97,1,,
22/04/2021 8:00,2471.02,2453.43,-1,,
22/04/2021 7:00,2474.87,2471.44,-1,,
22/04/2021 6:00,2478.89,2474.93,-1,,
22/04/2021 5:00,2446.92,2478.89,1,,
22/04/2021 4:00,2390.21,2446.92,1,,
22/04/2021 3:00,2406.02,2390.48,-1,,
22/04/2021 2:00,2400.24,2406.09,1,,
22/04/2021 1:00,2416.17,2400.23,-1,,
22/04/2021 0:00,2357.06,2416.05,1,,
21/04/2021 23:00,2363,2357.06,-1,,
21/04/2021 22:00,2374.06,2363.01,-1,,
21/04/2021 21:00,2401.3,2374.32,-1,,
21/04/2021 20:00,2436.95,2401.29,-1,,
21/04/2021 19:00,2406.59,2436.94,1,,
21/04/2021 18:00,2419.49,2406.58,-1,,
21/04/2021 17:00,2426.63,2419.49,-1,,
21/04/2021 16:00,2442.79,2426.59,-1,,
21/04/2021 15:00,2440.76,2442.8,1,,
21/04/2021 14:00,2388.26,2440.76,1,,
21/04/2021 13:00,2368.54,2388.26,1,,
21/04/2021 12:00,2264.98,2368.54,1,,
21/04/2021 11:00,2264.91,2264.98,1,,
21/04/2021 10:00,2299.32,2264.92,-1,,
21/04/2021 9:00,2296.42,2299.32,1,,
21/04/2021 8:00,2294.18,2296.43,1,,
21/04/2021 7:00,2316.02,2294.18,-1,,
21/04/2021 6:00,2303.5,2316.02,1,,
21/04/2021 5:00,2305.99,2303.49,-1,,
21/04/2021 4:00,2284,2305.99,1,,
21/04/2021 3:00,2326.92,2284,-1,,
21/04/2021 2:00,2321.18,2326.8,1,,
21/04/2021 1:00,2286.09,2321.18,1,,
21/04/2021 0:00,2330.26,2285.99,-1,,
20/04/2021 23:00,2318.46,2330.03,1,,
20/04/2021 22:00,2340.56,2318.42,-1,,
20/04/2021 21:00,2303.93,2340.57,1,,
20/04/2021 20:00,2324.81,2303.93,-1,,
20/04/2021 19:00,2284.02,2324.7,1,,
20/04/2021 18:00,2269.89,2284.03,1,,
20/04/2021 17:00,2250.16,2269.88,1,,
20/04/2021 16:00,2187.14,2249.99,1,,
20/04/2021 15:00,2174.28,2186.65,1,,
20/04/2021 14:00,2221.23,2174.32,-1,,
20/04/2021 13:00,2179.72,2221.22,1,,
20/04/2021 12:00,2194.8,2179.71,-1,,
20/04/2021 11:00,2181.84,2194.8,1,,
20/04/2021 10:00,2138.31,2181.84,1,,
20/04/2021 9:00,2143.04,2138.31,-1,,
20/04/2021 8:00,2092.54,2143.04,1,,
20/04/2021 7:00,2077.33,2092.03,1,,
20/04/2021 6:00,2118.57,2077.33,-1,,
20/04/2021 5:00,2140.52,2118.62,-1,,
20/04/2021 4:00,2097.56,2140.51,1,,
20/04/2021 1:00,2088.25,2096.73,1,,
20/04/2021 0:00,2161.12,2088.5,-1,,
19/04/2021 23:00,2188.76,2161.12,-1,,
19/04/2021 22:00,2199.97,2188.75,-1,,
19/04/2021 21:00,2204.9,2200.1,-1,,
19/04/2021 20:00,2187.46,2204.91,1,,
19/04/2021 19:00,2168.43,2187.46,1,,
19/04/2021 18:00,2144.46,2168.43,1,,
19/04/2021 17:00,2104.05,2144.56,1,,
19/04/2021 16:00,2095.58,2104.05,1,,
19/04/2021 15:00,2145.25,2095.32,-1,,
19/04/2021 14:00,2217.08,2145.22,-1,,
19/04/2021 13:00,2222.23,2217.08,-1,,
19/04/2021 12:00,2246.63,2222.22,-1,,
19/04/2021 11:00,2219.17,2246.63,1,,
19/04/2021 10:00,2227.71,2219.23,-1,,
19/04/2021 9:00,2240.93,2227.71,-1,,
19/04/2021 8:00,2268.58,2240.93,-1,,
19/04/2021 7:00,2262.3,2268.6,1,,
19/04/2021 6:00,2240,2262.31,1,,
19/04/2021 5:00,2262.67,2240.01,-1,,
19/04/2021 4:00,2266,2262.68,-1,,
19/04/2021 3:00,2251.39,2266.21,1,,
19/04/2021 2:00,2244.4,2251.23,1,,
19/04/2021 1:00,2256,2244.21,-1,,
19/04/2021 0:00,2235.65,2256,1,,
18/04/2021 23:00,2237.32,2235.64,-1,,
18/04/2021 22:00,2220.41,2237.44,1,,
18/04/2021 21:00,2223.72,2220.4,-1,,
18/04/2021 20:00,2188.33,2223.7,1,,
18/04/2021 19:00,2168.81,2188.41,1,,
18/04/2021 18:00,2144.54,2168.71,1,,
18/04/2021 17:00,2161.52,2144.53,-1,,
18/04/2021 16:00,2143.75,2161.4,1,,
18/04/2021 15:00,2127.69,2144.3,1,,
18/04/2021 14:00,2115.48,2127.72,1,,
18/04/2021 13:00,2101.14,2115.49,1,,
18/04/2021 12:00,2052.19,2101.43,1,,
18/04/2021 11:00,2118.69,2052.19,-1,,
18/04/2021 10:00,2117.57,2118.69,1,,
18/04/2021 9:00,2136.1,2117.85,-1,,
18/04/2021 8:00,2210.1,2135.71,-1,,
18/04/2021 7:00,2188.11,2210.29,1,,
18/04/2021 6:00,2176.05,2188.22,1,,
18/04/2021 5:00,2150.57,2176.05,1,,
18/04/2021 4:00,2158.9,2150.83,-1,,
18/04/2021 3:00,2254.3,2158.9,-1,,
18/04/2021 2:00,2284.87,2254.31,-1,,
18/04/2021 2:00,2284.87,2254.31,-1,,
